	customer_id	probs	churn
1607	6778-JFCMK	0.03361344537815126	No
848	6890-PFRQX	0.21671826625386997	No
631	5122-CYFXA	0.3125	No
880	7159-FVYPK	0.5633802816901409	Yes
6465	1043-YCUTE	0.016194331983805668	No
1048	8474-UMLNT	0.21671826625386997	No
263	2257-BOVXD	0.18181818181818182	No
5375	6837-HAEVO	0.1125	No
5394	7176-WRTNX	0.046511627906976744	No
6077	1178-PZGAB	0.03361344537815126	No
5008	8417-GSODA	0.14213197969543148	No
6063	0895-LNKRC	0.03361344537815126	No
653	5233-GEEAX	0.3684210526315789	No
3007	2811-POVEX	0.4337979094076655	No
2696	1319-YLZJG	0.21671826625386997	No
4943	7067-KSAZT	0.25547445255474455	No
6525	1926-QUZNN	0.0029498525073746312	No
4621	1265-XTECC	0.10569105691056911	No
4173	8118-LSUEL	0.4337979094076655	No
5799	5025-GOOKI	0.0975609756097561	No
1124	9074-KGVOX	0.21671826625386997	No
4610	1096-ADRUX	0.0670391061452514	No
1344	2239-CGBUZ	0.10569105691056911	No
3547	5188-HGMLP	0.4337979094076655	No
4738	3339-EAQNV	0.25547445255474455	No
4221	8414-MYSHR	0.6908212560386473	Yes
5058	9402-ROUMJ	0.10569105691056911	No
2709	1391-UBDAR	0.6303630363036303	Yes
1386	2890-WFBHU	0.10569105691056911	No
3361	4391-RESHN	0.4337979094076655	No
4271	8696-JKZNU	0.4337979094076655	No
6879	7480-SPLEF	0.0029498525073746312	No
6916	8007-YYPWD	0.016194331983805668	No
1860	0988-AADSA	0.0029498525073746312	No
4047	7508-SMHXL	0.6303630363036303	Yes
1752	9289-LBQVU	0.0670391061452514	No
4483	9725-SCPZG	0.8838709677419355	Yes
4430	9497-QCMMS	0.8838709677419355	Yes
5039	9036-CSKBW	0.17073170731707318	No
5352	6374-NTQLP	0.046511627906976744	No
4685	2403-BCASL	0.25547445255474455	No
4936	6967-QIQRV	0.10569105691056911	No
3330	4234-XTNEA	0.6908212560386473	Yes
2509	0396-YCHWO	0.4337979094076655	No
1870	1209-VFFOC	0.0029498525073746312	No
5465	8871-JLMHM	0.0670391061452514	No
5869	6509-TSGWN	0.0975609756097561	No
3243	3804-RVTGV	0.4337979094076655	No
137	1271-SJBGZ	0.18181818181818182	No
6753	5406-KGRMX	0.0029498525073746312	No
570	4647-XXZAM	0.18181818181818182	No
1848	0795-LAFGP	0.0029498525073746312	No
4452	9600-NAXZN	0.4337979094076655	No
961	7798-JVXYM	0.18181818181818182	No
4536	9940-RHLFB	0.8838709677419355	Yes
3529	5129-JLPIS	0.38461538461538464	No
1964	3050-RLLXC	0.016194331983805668	No
35	0356-ERHVT	0.18181818181818182	No
1843	0744-BIKKF	0.0029498525073746312	No
166	1492-QGCLU	0.21671826625386997	No
5498	9625-QNLUX	0.0029498525073746312	No
2892	2276-YDAVZ	0.6908212560386473	Yes
1447	4032-RMHCI	0.03361344537815126	No
5513	9933-QRGTX	0.016194331983805668	No
6122	2495-TTHBQ	0.03361344537815126	No
3959	7129-CAKJW	0.4337979094076655	No
1762	9470-YFUYI	0.10569105691056911	No
1580	6303-KFWSL	0.14213197969543148	No
6289	6772-WFQRD	0.03361344537815126	No
5975	8681-ICONS	0.0975609756097561	No
3846	6557-BZXLQ	0.6303630363036303	Yes
3148	3374-LXDEV	0.6303630363036303	Yes
2271	7639-OPLNG	0.0029498525073746312	No
1315	1623-NLDOT	0.14213197969543148	No
5343	6234-RAAPL	0.0029498525073746312	No
4458	9611-CTWIH	0.6908212560386473	Yes
2437	0111-KLBQG	0.4337979094076655	No
2026	4006-HKYHO	0.016194331983805668	No
4253	8610-WFCJF	0.4337979094076655	No
6310	7311-MQJCH	0.03361344537815126	No
4330	8990-ZXLSU	0.6303630363036303	Yes
5494	9558-IHEZX	0.046511627906976744	No
5245	3729-OWRVL	0.046511627906976744	No
5259	4056-QHXHZ	0.046511627906976744	No
7012	9507-HSMMZ	0.016194331983805668	No
5087	9979-RGMZT	0.14213197969543148	No
2126	5656-MJEFC	0.016194331983805668	No
1321	1752-OZXFY	0.10569105691056911	No
3416	4626-GYCZP	0.6303630363036303	Yes
5964	8387-UGUSU	0.0975609756097561	No
5221	3230-JCNZS	0.0029498525073746312	No
4586	0691-IFBQW	0.17073170731707318	No
5061	9480-BQJEI	0.10569105691056911	No
5216	3133-PZNSR	0.0029498525073746312	No
483	4011-ARPHK	0.21671826625386997	No
6102	1834-WULEG	0.03361344537815126	No
5605	1724-IQWNM	0.33495145631067963	No
751	6128-DAFVY	0.18181818181818182	No
5490	9432-RUVSL	0.016194331983805668	No
4306	8837-VVWLQ	0.21671826625386997	No
7027	9668-PUGNU	0.0029498525073746312	No
5625	2061-VVFST	0.0975609756097561	No
4174	8118-TJAFG	0.6303630363036303	Yes
6137	2819-GWENI	0.03361344537815126	No
316	2770-NSVDG	0.3684210526315789	No
5548	0670-KDOMA	0.33495145631067963	No
4385	9282-IZGQK	0.8838709677419355	Yes
2833	2027-WKXMW	0.4337979094076655	No
994	8033-ATFAS	0.18181818181818182	No
5972	8573-CGOCC	0.0975609756097561	No
4764	3886-CERTZ	0.25547445255474455	No
2770	1689-YQBYY	0.6303630363036303	Yes
1565	6121-TNHBO	0.10569105691056911	No
4698	2722-VOJQL	0.25547445255474455	No
3250	3853-LYGAM	0.4337979094076655	No
3175	3488-PGMQJ	0.6303630363036303	Yes
4229	8444-WRIDW	0.4337979094076655	No
1290	1136-XGEQU	0.0670391061452514	No
2433	0093-EXYQL	0.4337979094076655	No
3198	3588-WSTTJ	0.38461538461538464	No
840	6839-ITVZJ	0.18181818181818182	No
3792	6298-QDFNH	0.4337979094076655	No
169	1518-OMDIK	0.18181818181818182	No
1555	5944-UGLLK	0.0670391061452514	No
5137	1163-VIPRI	0.046511627906976744	No
5608	1744-JHKYS	0.0975609756097561	No
1007	8111-BKVDS	0.21671826625386997	No
2684	1251-STYSZ	0.21671826625386997	No
2663	1157-BQCUW	0.8838709677419355	Yes
5447	8466-PZBLH	0.046511627906976744	No
956	7766-CLTIC	0.18181818181818182	No
6384	9503-XJUME	0.03361344537815126	No
2582	0701-RFGFI	0.4337979094076655	No
4673	2266-SJNAT	0.25547445255474455	No
6839	6848-HJTXY	0.016194331983805668	No
3634	5550-VFRLC	0.8838709677419355	Yes
3051	2982-IHMFT	0.8838709677419355	Yes
5377	6859-QNXIQ	0.046511627906976744	No
7008	9424-CMPOG	0.016194331983805668	No
3037	2920-RNCEZ	0.8838709677419355	Yes
6593	2888-ADFAO	0.016194331983805668	No
2028	4039-PIMHX	0.14213197969543148	No
1683	8016-ZMGMO	0.0670391061452514	No
3391	4529-CKBCL	0.6908212560386473	Yes
5268	4366-CTOUZ	0.1125	No
4646	1698-XFZCI	0.17073170731707318	No
6443	0621-CXBKL	0.016194331983805668	No
1594	6576-FBXOJ	0.14213197969543148	No
1987	3400-ESFUW	0.016194331983805668	No
1240	0305-SQECB	0.03361344537815126	No
1473	4544-RXFMG	0.14213197969543148	No
3555	5219-YIPTK	0.4337979094076655	No
5870	6549-YMFAW	0.0975609756097561	No
5213	3070-BDOQC	0.1125	No
333	2894-QOJRX	0.3684210526315789	No
5403	7516-GMHUV	0.046511627906976744	No
2014	3813-DHBBB	0.0029498525073746312	No
2058	4676-WLUHT	0.016194331983805668	No
4126	7916-VCCPB	0.6303630363036303	Yes
6610	3154-HMWUU	0.016194331983805668	No
518	4283-IVYCI	0.21671826625386997	No
3300	4094-NSEDU	0.4337979094076655	No
742	6035-BXTTY	0.18181818181818182	No
2296	8100-PNJMH	0.0029498525073746312	No
6756	5469-NUJUR	0.016194331983805668	No
6575	2595-KIWPV	0.016194331983805668	No
476	3961-SXAXY	0.5633802816901409	Yes
6755	5465-BUBFA	0.016194331983805668	No
6050	0307-BCOPK	0.03361344537815126	No
953	7746-AWNQW	0.3684210526315789	No
3920	6910-HADCM	0.8838709677419355	Yes
6694	4565-NLZBV	0.0029498525073746312	No
1991	3474-BAFSJ	0.0670391061452514	No
1761	9470-RTWDV	0.14213197969543148	No
6130	2673-ZALNP	0.03361344537815126	No
3788	6267-DCFFZ	0.4337979094076655	No
1261	0661-WCQNQ	0.03361344537815126	No
6973	8859-AXJZP	0.016194331983805668	No
3578	5302-BDJNT	0.4337979094076655	No
2804	1902-XBTFB	0.4337979094076655	No
766	6217-TOWGS	0.18181818181818182	No
894	7319-VENRZ	0.18181818181818182	No
3991	7254-IQWOZ	0.8838709677419355	Yes
3410	4587-VVTOX	0.6303630363036303	Yes
2174	6288-CHQJB	0.016194331983805668	No
4350	9094-AZPHK	0.6303630363036303	Yes
2860	2122-YWVYA	0.21671826625386997	No
4312	8868-GAGIO	0.21671826625386997	No
1230	0104-PPXDV	0.0670391061452514	No
3035	2916-BQZLN	0.21671826625386997	No
2087	5110-CHOPY	0.016194331983805668	No
5182	2272-WUSPA	0.046511627906976744	No
6509	1635-HDGFT	0.016194331983805668	No
6007	9294-TDIPC	0.0975609756097561	No
71	0708-LGSMF	0.21671826625386997	No
6566	2481-SBOYW	0.016194331983805668	No
3972	7181-OQCUT	0.38461538461538464	No
4987	8065-QBYTO	0.10569105691056911	No
2610	0880-TKATG	0.6908212560386473	Yes
235	2055-SIFSS	0.18181818181818182	No
6662	3873-WOSBC	0.0029498525073746312	No
5028	8894-JVDCV	0.17073170731707318	No
2678	1216-JWVUX	0.4337979094076655	No
5085	9972-VAFJJ	0.0670391061452514	No
6135	2809-ILCYT	0.03361344537815126	No
3975	7206-PQBBZ	0.6303630363036303	Yes
3247	3838-OZURD	0.4337979094076655	No
2105	5275-PMFUT	0.0029498525073746312	No
5261	4119-ZYPZY	0.1125	No
1833	0562-KBDVM	0.0029498525073746312	No
4672	2252-JHJGE	0.10569105691056911	No
2148	5915-ANOEI	0.0029498525073746312	No
6078	1179-INLAT	0.03361344537815126	No
4375	9237-HQITU	0.6908212560386473	Yes
2772	1723-HKXJQ	0.4337979094076655	No
4276	8714-CTZJW	0.6908212560386473	Yes
6873	7337-CINUD	0.016194331983805668	No
5850	6131-IUNXN	0.0975609756097561	No
2591	0744-GKNGE	0.21671826625386997	No
4186	8183-ONMXC	0.6908212560386473	Yes
6216	4933-IKULF	0.03361344537815126	No
5912	7521-YXVZY	0.33495145631067963	No
237	2082-CEFLT	0.5633802816901409	Yes
3930	6968-GMKPR	0.4337979094076655	No
5631	2120-SMPEX	0.0975609756097561	No
6478	1166-PQLGG	0.0029498525073746312	No
4479	9710-ZUSHQ	0.38461538461538464	No
1484	4636-OLWOE	0.0670391061452514	No
5937	7854-EKTJL	0.33495145631067963	No
777	6322-HRPFA	0.21671826625386997	No
6340	8241-JUIQO	0.03361344537815126	No
2464	0219-YTZUE	0.6908212560386473	Yes
4149	8019-ENHXU	0.4337979094076655	No
4736	3325-FUYCG	0.45	No
6925	8148-WOCMK	0.016194331983805668	No
6335	8076-FEZKJ	0.03361344537815126	No
474	3948-FVVRP	0.18181818181818182	No
6932	8219-VYBVI	0.016194331983805668	No
124	1142-WACZW	0.3125	No
6970	8807-OPMBM	0.016194331983805668	No
6557	2333-KWEWW	0.016194331983805668	No
921	7551-DACSP	0.18181818181818182	No
635	5143-EGQFK	0.3684210526315789	No
1754	9314-QDMDW	0.14213197969543148	No
4051	7529-ZDFXI	0.4337979094076655	No
389	3329-WDIOK	0.5633802816901409	Yes
4003	7314-OXENN	0.6908212560386473	Yes
4341	9054-FOWNV	0.4337979094076655	No
5933	7839-QRKXN	0.33495145631067963	No
3018	2856-HYAPG	0.8838709677419355	Yes
1979	3259-QMXUN	0.016194331983805668	No
1340	2157-MXBJS	0.14213197969543148	No
19	0228-MAUWC	0.18181818181818182	No
4365	9172-ANCRX	0.8285714285714286	Yes
4108	7823-JSOAG	0.6908212560386473	Yes
4998	8268-YDIXR	0.10569105691056911	No
1395	3034-ZBEQN	0.14213197969543148	No
3853	6583-QGCSI	0.4337979094076655	No
5847	6112-KTHFQ	0.0975609756097561	No
2231	7101-HRBLJ	0.0029498525073746312	No
1379	2746-DIJLO	0.14213197969543148	No
5479	9127-FHJBZ	0.046511627906976744	No
1764	9495-REDIY	0.03361344537815126	No
692	5543-QDCRY	0.5633802816901409	Yes
4592	0786-IVLAW	0.25547445255474455	No
3245	3814-MLAXC	0.4337979094076655	No
1799	0123-CRBRT	0.016194331983805668	No
1354	2364-UFROM	0.10569105691056911	No
4471	9681-OXGVC	0.6908212560386473	Yes
1184	9633-DENPU	0.18181818181818182	No
3787	6259-WJQLC	0.4337979094076655	No
5734	3930-ZGWVE	0.33495145631067963	No
5432	8071-SBTRN	0.046511627906976744	No
3431	4695-WJZUE	0.6908212560386473	Yes
2919	2446-PLQVO	0.8838709677419355	Yes
5276	4622-YNKIJ	0.016194331983805668	No
5291	5055-BRMNE	0.046511627906976744	No
2575	0680-DFNNY	0.6303630363036303	Yes
6703	4656-CAURT	0.0029498525073746312	No
5740	4018-KJYUY	0.0975609756097561	No
2733	1508-DFXCU	0.6303630363036303	Yes
1318	1699-HPSBG	0.14213197969543148	No
2190	6463-MVYRY	0.016194331983805668	No
3088	3106-ULWFW	0.6303630363036303	Yes
2513	0407-BDJKB	0.4337979094076655	No
241	2103-ZRXFN	0.5633802816901409	Yes
2093	5135-RDDQL	0.016194331983805668	No
4562	0308-GIQJT	0.25547445255474455	No
5303	5236-PERKL	0.046511627906976744	No
5502	9715-WZCLW	0.0029498525073746312	No
718	5780-INQIK	0.18181818181818182	No
9	0096-FCPUF	0.21671826625386997	No
5909	7343-EOBEU	0.33495145631067963	No
2835	2034-GDRCN	0.6908212560386473	Yes
2238	7162-WPHPM	0.016194331983805668	No
517	4282-ACRXS	0.3684210526315789	No
4163	8065-BVEPF	0.4337979094076655	No
724	5876-HZVZM	0.21671826625386997	No
5300	5193-QLVZB	0.1125	No
6434	0506-YLVKJ	0.016194331983805668	No
3662	5651-YLPRD	0.4337979094076655	No
558	4524-QCSSM	0.21671826625386997	No
6193	4425-OWHWB	0.03361344537815126	No
4236	8490-BXHEO	0.4337979094076655	No
6933	8224-KDLKN	0.0029498525073746312	No
4576	0512-FLFDW	0.25547445255474455	No
4819	5027-YOCXN	0.17073170731707318	No
5450	8565-WUXZU	0.0029498525073746312	No
744	6048-QBXKL	0.5633802816901409	Yes
4347	9079-YEXQJ	0.4337979094076655	No
5248	3810-DVDQQ	0.046511627906976744	No
4148	8017-LXHFA	0.4337979094076655	No
2425	0021-IKXGC	0.8838709677419355	Yes
3344	4290-BSXUX	0.6908212560386473	Yes
3882	6711-VTNRE	0.4337979094076655	No
5392	7159-NOKYQ	0.0670391061452514	No
48	0447-BEMNG	0.21671826625386997	No
1403	3205-MXZRA	0.14213197969543148	No
4298	8802-UNOJF	0.6303630363036303	Yes
5624	2023-VQFDL	0.0975609756097561	No
5642	2320-JRSDE	0.33495145631067963	No
4481	9717-QEBGU	0.6908212560386473	Yes
5339	6103-LIANB	0.1125	No
2850	2080-CAZNM	0.4337979094076655	No
6507	1619-YWUBB	0.0029498525073746312	No
2368	9225-BZLNZ	0.0029498525073746312	No
1331	2027-DNKIV	0.03361344537815126	No
6674	4086-WITJG	0.0029498525073746312	No
4916	6668-CNMFP	0.14213197969543148	No
123	1134-YWTYF	0.18181818181818182	No
1152	9351-LZYGF	0.21671826625386997	No
5412	7663-CUXZB	0.046511627906976744	No
3296	4077-CROMM	0.4337979094076655	No
5927	7777-UNYHB	0.0975609756097561	No
2392	9530-GRMJG	0.0670391061452514	No
59	0612-RTZZA	0.5633802816901409	Yes
6836	6770-UAYGJ	0.016194331983805668	No
4573	0442-ZXKVS	0.17073170731707318	No
1559	6008-NAIXK	0.0670391061452514	No
5077	9825-YCXWZ	0.25547445255474455	No
6637	3525-DVKFN	0.016194331983805668	No
4164	8065-YKXKD	0.6303630363036303	Yes
3384	4505-EXZHB	0.6303630363036303	Yes
2620	0924-BJCRC	0.4337979094076655	No
211	1816-FLZDK	0.3125	No
2165	6164-HAQTX	0.0029498525073746312	No
2518	0432-CAJZV	0.6908212560386473	Yes
1298	1265-HVPZB	0.10569105691056911	No
5700	3318-ISQFQ	0.0975609756097561	No
5567	1057-FOGLZ	0.0975609756097561	No
7029	9717-IOAAF	0.016194331983805668	No
6337	8189-DUKMV	0.03361344537815126	No
3532	5134-IKDAY	0.8838709677419355	Yes
4254	8617-ENBDS	0.6908212560386473	Yes
3194	3571-RFHAR	0.4337979094076655	No
6067	0969-RGKCU	0.03361344537815126	No
3577	5301-GAUUY	0.4337979094076655	No
7006	9397-TZSHA	0.0029498525073746312	No
5400	7359-WWYJV	0.046511627906976744	No
3980	7225-CBZPL	0.4337979094076655	No
3903	6857-VWJDT	0.8838709677419355	Yes
6761	5549-ZGHFB	0.016194331983805668	No
5866	6476-EPYZR	0.0975609756097561	No
5044	9138-EFSMO	0.14213197969543148	No
1912	2176-OSJUV	0.0029498525073746312	No
944	7691-KGKGP	0.18181818181818182	No
2557	0617-FHSGK	0.4337979094076655	No
2712	1396-QWFBJ	0.4337979094076655	No
4907	6486-LHTMA	0.14213197969543148	No
4361	9158-VCTQB	0.38461538461538464	No
2786	1792-UXAFY	0.4337979094076655	No
4379	9272-LSVYH	0.6303630363036303	Yes
5654	2480-JZOSN	0.33495145631067963	No
2140	5792-JALQC	0.016194331983805668	No
3233	3757-NJYBX	0.4337979094076655	No
4486	9734-YWGEX	0.6303630363036303	Yes
2543	0537-QYZZN	0.21671826625386997	No
1502	4905-JEFDW	0.14213197969543148	No
2626	0940-OUQEC	0.6303630363036303	Yes
465	3877-JRJIP	0.5633802816901409	Yes
3008	2815-CPTUL	0.6908212560386473	Yes
1809	0277-ORXQS	0.0670391061452514	No
1813	0336-PIKEI	0.0029498525073746312	No
1182	9626-WEQRM	0.0975609756097561	No
2718	1447-GIQMR	0.8838709677419355	Yes
5194	2521-NPUZR	0.0029498525073746312	No
6108	1934-MKPXS	0.03361344537815126	No
84	0807-ZABDG	0.33495145631067963	No
6355	8610-ZIKJJ	0.03361344537815126	No
5804	5088-QZLRL	0.33495145631067963	No
5304	5271-YNWVR	0.046511627906976744	No
1982	3298-QEICA	0.016194331983805668	No
447	3751-KTZEL	0.5633802816901409	Yes
3329	4229-CZMLL	0.6303630363036303	Yes
5632	2129-ALKBS	0.0975609756097561	No
1465	4342-HFXWS	0.10569105691056911	No
2744	1571-SAVHK	0.6303630363036303	Yes
212	1845-ZLLIG	0.5633802816901409	Yes
1401	3164-AALRN	0.14213197969543148	No
5082	9896-UYMIE	0.17073170731707318	No
965	7825-GKXMW	0.5633802816901409	Yes
5778	4760-XOHVN	0.33495145631067963	No
997	8066-POXGX	0.3684210526315789	No
4522	9894-EZEWG	0.8838709677419355	Yes
6978	8917-FAEMR	0.016194331983805668	No
3536	5144-TVGLP	0.4337979094076655	No
1160	9462-MJUAW	0.5633802816901409	Yes
6927	8165-ZJRNM	0.0029498525073746312	No
2208	6701-DHKWQ	0.0670391061452514	No
1566	6152-ONASV	0.03361344537815126	No
3001	2792-LSHWX	0.33495145631067963	No
150	1360-RCYRT	0.3684210526315789	No
6203	4616-EWBNJ	0.03361344537815126	No
1552	5906-CVLHP	0.14213197969543148	No
5064	9565-JSNFM	0.14213197969543148	No
1523	5245-VDBUR	0.03361344537815126	No
4008	7330-WZLNC	0.6908212560386473	Yes
2640	1020-JPQOW	0.4337979094076655	No
39	0377-JBKKT	0.21671826625386997	No
6230	5324-KTGCG	0.03361344537815126	No
5234	3520-FJGCV	0.046511627906976744	No
4918	6723-WSNTY	0.25547445255474455	No
2776	1731-TVIUK	0.6908212560386473	Yes
1250	0489-WMEMG	0.14213197969543148	No
4395	9330-IJWIO	0.8285714285714286	Yes
3255	3871-IKPYH	0.8838709677419355	Yes
6379	9442-JTWDL	0.03361344537815126	No
4382	9278-VZKCD	0.1875	No
4407	9402-ORRAH	0.6303630363036303	Yes
3257	3878-AVSOQ	0.8838709677419355	Yes
6971	8838-GPHZP	0.016194331983805668	No
25	0282-NVSJS	0.3684210526315789	No
2459	0195-IESCP	0.6303630363036303	Yes
6109	1952-DVVSW	0.03361344537815126	No
1260	0661-KBKPA	0.0670391061452514	No
3888	6745-JEFZB	0.4337979094076655	No
5978	8739-QOTTN	0.33495145631067963	No
2980	2685-SREOM	0.4337979094076655	No
1172	9530-EHPOH	0.18181818181818182	No
4337	9050-IKDZA	0.6908212560386473	Yes
2735	1522-VVDMG	0.6303630363036303	Yes
6149	3131-NWVFJ	0.03361344537815126	No
5594	1493-AMTIE	0.33495145631067963	No
2385	9477-LGWQI	0.0029498525073746312	No
2086	5095-ETBRJ	0.016194331983805668	No
4176	8123-QBNAZ	0.38461538461538464	No
2442	0122-OAHPZ	0.6303630363036303	Yes
5169	1930-QPBVZ	0.0029498525073746312	No
5695	3181-MIZBN	0.0975609756097561	No
4880	5985-BEHZK	0.25547445255474455	No
2873	2202-CUYXZ	0.8838709677419355	Yes
7024	9648-BCHKM	0.016194331983805668	No
1724	8821-KVZKQ	0.0670391061452514	No
2843	2067-QYTCF	0.4337979094076655	No
1410	3354-OADJP	0.03361344537815126	No
1251	0496-AHOOK	0.10569105691056911	No
6988	9081-WWXKP	0.016194331983805668	No
4470	9681-KYGYB	0.21671826625386997	No
4902	6421-SZVEM	0.10569105691056911	No
6581	2675-IJRGJ	0.016194331983805668	No
2939	2514-GINMM	0.8838709677419355	Yes
192	1697-BCSHV	0.18181818181818182	No
4328	8981-FJGLA	0.6303630363036303	Yes
5174	2019-HDCZY	0.1125	No
4601	0956-ACVZC	0.0670391061452514	No
3637	5565-FILXA	0.6303630363036303	Yes
6264	6082-OQFBA	0.03361344537815126	No
4118	7881-INRLC	0.4337979094076655	No
5901	7234-KMNRQ	0.0975609756097561	No
4434	9508-ILZDG	0.4337979094076655	No
3976	7207-RMRDB	0.4337979094076655	No
4999	8272-ONJLV	0.25547445255474455	No
2517	0428-IKYCP	0.4337979094076655	No
3961	7130-YXBRO	0.1875	No
6655	3774-VBNXY	0.016194331983805668	No
4989	8091-TTVAX	0.25547445255474455	No
3041	2951-QOQTK	0.6908212560386473	Yes
4235	8486-AYEQH	0.4337979094076655	No
3594	5373-SFODM	0.4337979094076655	No
3610	5429-LWCMV	0.6303630363036303	Yes
4128	7927-AUXBZ	0.4337979094076655	No
4074	7603-USHJS	0.6303630363036303	Yes
6123	2550-QHZGP	0.03361344537815126	No
6009	9313-QOLTZ	0.0975609756097561	No
5830	5701-SVCWR	0.33495145631067963	No
4086	7682-AZNDK	0.4337979094076655	No
3573	5293-WXJAK	0.6303630363036303	Yes
6321	7609-NRNCA	0.03361344537815126	No
5813	5384-ZTTWP	0.0975609756097561	No
6679	4231-LZUYM	0.0029498525073746312	No
884	7233-IOQNP	0.21671826625386997	No
3277	3982-DQLUS	0.21671826625386997	No
2256	7408-OFWXJ	0.0029498525073746312	No
1573	6252-DFGTK	0.10569105691056911	No
2009	3720-DBRWL	0.016194331983805668	No
5409	7572-KPVKK	0.1125	No
584	4726-DLWQN	0.21671826625386997	No
6410	0164-XAIRP	0.016194331983805668	No
5088	0013-SMEOE	0.046511627906976744	No
3465	4826-XTSOH	0.8838709677419355	Yes
1415	3442-ZHHCC	0.10569105691056911	No
2676	1215-FIGMP	0.4337979094076655	No
233	2045-BMBTJ	0.21671826625386997	No
5636	2220-IAHLS	0.33495145631067963	No
3034	2911-WDXMV	0.4337979094076655	No
6287	6754-WKSHP	0.03361344537815126	No
1077	8720-RQSBJ	0.5633802816901409	Yes
4270	8695-ARGXZ	0.4337979094076655	No
5889	6979-TNDEU	0.0975609756097561	No
2267	7609-YBPXG	0.016194331983805668	No
2095	5176-OLSKT	0.0029498525073746312	No
3270	3955-JBZZM	0.4337979094076655	No
6146	3079-BCHLN	0.03361344537815126	No
538	4422-QVIJA	0.18181818181818182	No
2793	1846-XWOQN	0.8838709677419355	Yes
6596	2908-WGAXL	0.016194331983805668	No
1791	9968-FFVVH	0.10569105691056911	No
4275	8709-KRDVL	0.4337979094076655	No
2795	1866-OBPNR	0.8838709677419355	Yes
1921	2235-EZAIK	0.0029498525073746312	No
6235	5512-IDZEI	0.03361344537815126	No
2372	9281-CEDRU	0.0670391061452514	No
6368	8909-BOLNL	0.03361344537815126	No
6234	5505-OVWQW	0.03361344537815126	No
3429	4686-UXDML	0.4337979094076655	No
5366	6680-NENYN	0.1125	No
6968	8774-GSBUN	0.0029498525073746312	No
4584	0623-EJQEG	0.10569105691056911	No
4242	8535-SFUTN	0.1875	No
2844	2070-FNEXE	0.21671826625386997	No
4421	9465-RWMXL	0.4337979094076655	No
1766	9513-DXHDA	0.10569105691056911	No
5939	7878-RTCZG	0.33495145631067963	No
572	4671-LXRDQ	0.5633802816901409	Yes
5602	1622-HSHSF	0.33495145631067963	No
6912	7977-HXJKU	0.016194331983805668	No
1999	3557-HTYWR	0.016194331983805668	No
2151	5982-PSMKW	0.016194331983805668	No
1155	9375-MHRRS	0.18181818181818182	No
6840	6855-VLGOS	0.0029498525073746312	No
2275	7722-VJRQD	0.0029498525073746312	No
4643	1644-IRKSF	0.14213197969543148	No
5357	6519-ZHPXP	0.046511627906976744	No
2191	6479-VDGRK	0.0029498525073746312	No
391	3345-PBBFH	0.18181818181818182	No
4056	7547-EKNFS	0.4337979094076655	No
2416	9919-FZDED	0.0029498525073746312	No
1760	9411-TPQQV	0.03361344537815126	No
1692	8190-ZTQFB	0.14213197969543148	No
1581	6332-FBZRI	0.10569105691056911	No
3658	5647-FXOTP	0.4337979094076655	No
6685	4361-FEBGN	0.016194331983805668	No
4935	6946-LMSQS	0.10569105691056911	No
1756	9357-UJRUN	0.03361344537815126	No
498	4134-BSXLX	0.21671826625386997	No
112	1036-GUDCL	0.21671826625386997	No
675	5438-QMDDL	0.18181818181818182	No
2039	4254-QPEDE	0.016194331983805668	No
2070	4849-PYRLQ	0.016194331983805668	No
1731	8898-KASCD	0.14213197969543148	No
3351	4325-NFSKC	0.21671826625386997	No
2669	1193-RTSLK	0.21671826625386997	No
4749	3680-CTHUH	0.17073170731707318	No
6180	4116-IQRFR	0.03361344537815126	No
3871	6680-WKXRZ	0.6908212560386473	Yes
5032	8945-MUQUF	0.10569105691056911	No
4007	7326-RIGQZ	0.6303630363036303	Yes
3185	3536-IQCTX	0.4337979094076655	No
3581	5318-IXUZF	0.6908212560386473	Yes
1183	9631-XEYKE	0.5633802816901409	Yes
3941	7011-CVEUC	0.4337979094076655	No
4466	9647-ERGBE	0.4337979094076655	No
6552	2230-XTUWL	0.016194331983805668	No
1514	5120-ZBLAI	0.0670391061452514	No
4016	7392-YYPYJ	0.4337979094076655	No
3644	5583-SXDAG	0.8838709677419355	Yes
2168	6177-PEVRA	0.016194331983805668	No
1787	9917-KWRBE	0.10569105691056911	No
2703	1346-UFHAX	0.21671826625386997	No
6317	7446-SFAOA	0.03361344537815126	No
4468	9659-QEQSY	0.1875	No
1929	2302-OUZXB	0.0670391061452514	No
1249	0484-FFVBJ	0.14213197969543148	No
2998	2777-PHDEI	0.8838709677419355	Yes
5569	1087-UDSIH	0.33495145631067963	No
4178	8132-YPVBX	0.6303630363036303	Yes
2692	1304-NECVQ	0.6908212560386473	Yes
70	0701-TJSEF	0.21671826625386997	No
1071	8679-JOEVF	0.18181818181818182	No
6401	9845-QOMAD	0.03361344537815126	No
5401	7375-WMVMT	0.1125	No
4802	4742-DRORA	0.10569105691056911	No
1789	9938-ZREHM	0.14213197969543148	No
40	0384-RVBPI	0.21671826625386997	No
5049	9254-RBFON	0.25547445255474455	No
6792	6000-UKLWI	0.016194331983805668	No
5063	9518-RWHZL	0.25547445255474455	No
4147	8016-NCFVO	0.1875	No
4778	4323-OHFOW	0.25547445255474455	No
6139	2829-HYVZP	0.03361344537815126	No
5558	0970-QXPXW	0.33495145631067963	No
